data_id,state_id,indicator_id,categories_id,nfhs_id,ST,Non-ST,Total
1925,27,101,15,2,6.1,3,3.4
1926,27,102,15,2,1,0.6,1
1927,27,103,16,2,75.8,90.5,88.8
1928,27,104,16,2,85.8,96.4,95.3
1929,27,105,16,2,75.3,90.1,88.4
1930,27,106,16,2,84.7,96,94.8
1931,27,107,16,2,24.7,35.6,34.4
1932,27,108,16,2,26.4,44,42.2
1933,27,109,17,2,44.1,36.1,37.1
1934,27,110,17,2,62.3,53.6,54.8
1935,27,111,17,2,2.6,2.9,2.9
1936,27,112,17,2,2.5,3.9,3.7
1937,27,113,17,2,4.1,4.6,4.6
1938,27,114,17,2,6.5,5.9,6
1939,14,1,1,2,1060,1069,1066
1940,14,2,1,2,950,958,955
1941,14,3,1,2,92,95.7,94.7
1942,14,4,1,2,82,84.7,84
1943,14,5,1,2,43.5,49.6,48.1
1944,14,6,1,2,14.5,16.9,16.3
1945,14,7,1,2,84.8,92.2,90.2
1946,14,8,1,2,43.2,43.1,43.2
1947,14,9,1,2,31,24.9,26.6
1948,14,10,1,2,95.7,98.6,97.8
1949,14,11,1,2,61.3,83,77
1950,14,12,1,2,92.3,95.2,94.4
1951,14,13,1,2,0.7,0.4,0.5
1952,14,14,1,2,48.4,78.9,70.4
1953,14,15,1,2,20.3,23.5,22.6
1954,14,16,1,2,79.1,78.4,78.6
1955,14,17,1,2,19.2,15.3,16.4
1956,14,18,1,2,1.1,1,1
1957,14,19,2,2,58,69.6,66.4
1958,14,20,2,2,94.2,96.6,95.9
1959,14,21,2,2,47.7,62.7,58.9
1960,14,22,2,2,45.3,44.6,44.8
1961,14,23,3,2,83.4,83.3,83.4
1962,14,24,3,2,61.3,61.3,61.3
1963,14,25,3,2,4.2,3.5,3.7
1964,14,26,3,2,0,0,0
1965,14,27,3,2,53.1,47.8,49.2
1966,14,28,3,2,10.5,12.8,12.2
1967,14,29,3,2,4.6,4.8,4.7
1968,14,30,4,2,7.4,9,8.6
1969,14,31,4,2,68.8,84.6,79.9
1970,14,32,4,2,59.5,87.8,79.4
1971,14,33,4,2,33.1,60.5,52.3
1972,14,34,4,2,26.5,54.3,46.1
1973,14,35,4,2,77.9,71,72.9
1974,14,36,4,2,7.6,8.8,8.5
1975,14,37,4,2,2.2,4,3.4
1976,14,38,4,2,31.1,34.7,33.6
1977,14,39,5,2,59.2,90.3,79.9
1978,14,40,5,2,41.5,68.4,59.4
1979,14,41,5,2,11,32.9,25.6
1980,14,42,5,2,29.2,28.4,28.9
1981,14,43,5,2,13.1,28.2,24.7
1982,14,44,5,2,21.9,23.1,22.9
1983,14,45,5,2,16213,22380,21061
1984,14,46,6,2,56.7,83.2,75.3
1985,14,47,6,2,0,0,0
1986,14,48,7,2,90.1,85.8,87.2
1987,14,49,7,2,33.1,27.8,29.5
1988,14,50,7,2,39.9,30.4,33.5
1989,14,51,7,2,16.8,18.6,18
1990,14,52,7,2,3.8,6.5,5.6
1991,14,53,7,2,53.3,54.2,54
1992,14,54,7,2,59.4,72.8,69.7
1993,14,55,7,2,27.4,25.7,26.1
1994,14,56,7,2,13.4,20.6,19
1995,14,57,7,2,1.6,1.8,1.7
1996,14,58,7,2,26.9,34.3,32.1
1997,14,59,8,2,4.8,8.1,7.2
1998,14,60,8,2,59.1,51,53.7
1999,14,61,8,2,66.3,73.5,70.7
2000,14,62,8,2,21.5,18.2,19.3
2001,14,63,8,2,27,21.6,23.4
2002,14,64,8,2,10.2,9.8,9.9
2003,14,65,8,2,4.6,2.8,3.4
2004,14,66,8,2,12.7,13.6,13.3
2005,14,67,8,2,4.6,2.7,3.3
2006,14,68,8,2,39.6,44.8,43.1
2007,14,69,8,2,39.3,41.7,40.9
2008,14,70,8,2,24.5,29,27.5
2009,14,71,8,2,11.6,12.5,12.2
2010,14,72,8,2,4,4.1,4
2011,14,73,8,2,7.1,9.6,8.7
2012,14,74,8,2,18.2,21.1,20.3
2013,14,75,9,2,6.2,7.6,7.2
2014,14,76,9,2,3.8,9.3,8
2015,14,77,9,2,26.5,36.5,34.1
2016,14,78,9,2,28.6,30.8,30.3
2017,14,79,9,2,34.2,53,48.7
2018,14,80,9,2,59.4,67.4,65.4
2019,14,81,9,2,31.3,32,31.8
2020,14,82,9,2,26.8,30.3,29.4
2021,14,83,10,2,6.4,8.4,7.9
2022,14,84,10,2,13.6,17.6,16.5
2023,14,85,11,2,11.4,15,14.1
2024,14,86,11,2,19,27.6,25.4
2025,14,87,12,2,43,43.1,43.1
2026,14,88,12,2,63.8,56.1,58.1
2027,14,89,12,2,1.3,0.7,0.9
2028,14,90,12,2,34.9,38,37.2
2029,14,91,13,2,93.9,98.3,97.1
2030,14,92,13,2,600,400,400
2031,14,93,13,2,96.5,98,97.7
2032,14,94,13,2,94,96.5,95.9
2033,14,95,14,2,37.2,43.7,42.1
2034,14,96,14,2,62.2,57.2,58.4
2035,14,97,14,2,74.9,73.8,74
2036,14,98,14,2,74.7,71.4,72.2
2037,14,99,15,2,34.5,44.1,41.7
2038,14,100,15,2,23.7,23.1,23.2
2039,14,101,15,2,1.8,3.7,3.2
2040,14,102,15,2,0.7,0,0.5
2041,14,103,16,2,99.6,99.4,99.4
2042,14,104,16,2,99.5,99.6,99.6
2043,14,105,16,2,99.6,99.4,99.4
2044,14,106,16,2,99.5,99.6,99.6
2045,14,107,16,2,55.3,49.1,50.6
2046,14,108,16,2,49.3,58.2,56.1
2047,14,109,17,2,11.4,16.9,15.6
2048,14,110,17,2,27.1,30.1,29.3
2049,14,111,17,2,1.8,2.2,2.1
2050,14,112,17,2,4,5.6,5.2
2051,14,113,17,2,3.2,4.7,4.3
2052,14,114,17,2,7,11.6,10.4
2053,17,1,1,2,1047,970,1039
2054,17,2,1,2,984,951,982
2055,17,3,1,2,85,91.3,85.6
2056,17,4,1,2,85.9,86.1,85.9
2057,17,5,1,2,34.3,41.9,35.1
2058,17,6,1,2,16.4,15.9,16.4
2059,17,7,1,2,29.5,67.5,33
2060,17,8,1,2,57.7,44.3,56.3
2061,17,9,1,2,35.6,14.3,33.3
2062,17,10,1,2,91.3,97.2,92
2063,17,11,1,2,77.6,92,79.2
2064,17,12,1,2,89,94.4,89.6
2065,17,13,1,2,4.5,1.9,4.2
2066,17,14,1,2,28.7,75.5,33.7
2067,17,15,1,2,42.8,63.4,45
2068,17,16,1,2,79.5,85.5,80.2
2069,17,17,1,2,69.8,62.4,69
2070,17,18,1,2,0.8,0.6,0.8
2071,17,19,2,2,42.3,59.6,44.2
2072,17,20,2,2,87.2,89.1,87.4
2073,17,21,2,2,52.8,60.8,53.7
2074,17,22,2,2,33.8,44.1,34.7
2075,17,23,3,2,63.9,82,65.3
2076,17,24,3,2,28,22.4,27.4
2077,17,25,3,2,5.7,4.4,5.6
2078,17,26,3,2,NA,NA,NA
2079,17,27,3,2,76.2,60.8,74.6
2080,17,28,3,2,27.3,24.1,26.9
2081,17,29,3,2,19,13.5,18.3
2082,17,30,4,2,7.5,3.5,7.2
2083,17,31,4,2,53.9,54.1,53.9
2084,17,32,4,2,52.5,48.7,52.2
2085,17,33,4,2,43.5,37.9,43.1
2086,17,34,4,2,26.7,22.4,26.4
2087,17,35,4,2,93,96.8,93.3
2088,17,36,4,2,50.1,48.8,50
2089,17,37,4,2,38.9,31.1,38.3
2090,17,38,4,2,54.7,40.4,53.7
2091,17,39,5,2,57.6,64.3,58.1
2092,17,40,5,2,48.6,55.8,49.1
2093,17,41,5,2,8.4,4.5,8.2
2094,17,42,5,2,15,33.8,16.1
2095,17,43,5,2,9.6,4.1,9.2
2096,17,44,5,2,23.4,18.6,23
2097,17,45,5,2,6157,7397,6262
2098,17,46,6,2,56.1,56.8,56.1
2099,17,47,6,2,0,0,0
2100,17,48,7,2,81.5,91,82.1
2101,17,49,7,2,33.9,21.7,33.2
2102,17,50,7,2,39.1,33.2,38.8
2103,17,51,7,2,26.8,19.7,26.3
2104,17,52,7,2,10.4,10.4,10.4
2105,17,53,7,2,80.7,86.4,81.1
2106,17,54,7,2,73.7,65.9,73.2
2107,17,55,7,2,40.7,37.7,40.5
2108,17,56,7,2,34.4,25.8,33.8
2109,17,57,7,2,4.9,3.4,4.8
2110,17,58,7,2,72.3,79.4,72.7
2111,17,59,8,2,11.3,17.7,11.7
2112,17,60,8,2,79.3,69.2,78.8
2113,17,61,8,2,43,41.4,42.9
2114,17,62,8,2,29.2,13.4,28.3
2115,17,63,8,2,46.4,49.4,46.5
2116,17,64,8,2,11.8,16.4,12.1
2117,17,65,8,2,4.6,6,4.7
2118,17,66,8,2,25.9,39.9,26.6
2119,17,67,8,2,4.1,2,4
2120,17,68,8,2,44.6,39.5,44.3
2121,17,69,8,2,59.7,46,58.7
2122,17,70,8,2,50.6,37.7,49.7
2123,17,71,8,2,19.1,21.3,19.2
2124,17,72,8,2,16.8,16.8,16.8
2125,17,73,8,2,49.9,33.7,48.9
2126,17,74,8,2,60.7,64.8,60.9
2127,17,75,9,2,11,10.2,10.9
2128,17,76,9,2,9.2,4.3,8.8
2129,17,77,9,2,10.6,18.5,11.5
2130,17,78,9,2,12.9,34.2,14.4
2131,17,79,9,2,24.7,26.3,24.8
2132,17,80,9,2,60,62.2,60.3
2133,17,81,9,2,41.9,45.5,42.1
2134,17,82,9,2,53.3,58.3,53.8
2135,17,83,10,2,7,7.6,7.1
2136,17,84,10,2,13.7,16.3,13.9
2137,17,85,11,2,14.3,18.7,14.7
2138,17,86,11,2,16.8,23.4,17.4
2139,17,87,12,2,30,12.6,28.2
2140,17,88,12,2,59.7,41.4,57.7
2141,17,89,12,2,1.6,0.8,1.5
2142,17,90,12,2,33.5,23.3,32.4
2143,17,91,13,2,73.9,57.1,72.1
2144,17,92,13,2,600,700,600
2145,17,93,13,2,85,80.8,84.6
2146,17,94,13,2,81.3,58.8,79.2
2147,17,95,14,2,41,30.2,40
2148,17,96,14,2,65.4,61.4,65
2149,17,97,14,2,71.8,57,70.4
2150,17,98,14,2,67.5,67.4,67.5
2151,17,99,15,2,16.7,19,17
2152,17,100,15,2,12.5,18.1,13.1
2153,17,101,15,2,1.8,2.3,1.8
2154,17,102,15,2,0,0.8,0.7
2155,17,103,16,2,87.1,73.6,85.9
2156,17,104,16,2,85.2,77.9,84.5
2157,17,105,16,2,86.9,73.3,85.7
2158,17,106,16,2,84.5,77.9,83.9
2159,17,107,16,2,14.9,10.1,14.5
2160,17,108,16,2,14.1,36.2,16.3
2161,17,109,17,2,16.1,16.4,16.2
2162,17,110,17,2,50.6,55.8,51
2163,17,111,17,2,3.3,2,3.2
2164,17,112,17,2,4.7,3,4.6
2165,17,113,17,2,6.6,5.8,6.6
2166,17,114,17,2,8.1,9.8,8.3
2167,15,1,1,2,1026,856,1018
2168,15,2,1,2,997,1292,1007
2169,15,3,1,2,96.5,85.4,95.9
2170,15,4,1,2,94,79,93.4
2171,15,5,1,2,50.9,31.3,49.9
2172,15,6,1,2,7.4,19.5,7.9
2173,15,7,1,2,92.1,91.7,92.1
2174,15,8,1,2,24.1,44.4,25.2
2175,15,9,1,2,34.3,22.1,33.7
2176,15,10,1,2,98.1,95.9,98
2177,15,11,1,2,95.9,93.1,95.7
2178,15,12,1,2,97.9,96.3,97.8
2179,15,13,1,2,0.1,0.1,0.1
2180,15,14,1,2,84.4,73.2,83.8
2181,15,15,1,2,51.5,33.4,50.5
2182,15,16,1,2,96.6,85.3,96
2183,15,17,1,2,52.1,18.7,50.3
2184,15,18,1,2,0.8,0.7,0.8
2185,15,19,2,2,44.9,34.1,44.3
2186,15,20,2,2,95.1,82.6,94.4
2187,15,21,2,2,74.9,49.8,73.7
2188,15,22,2,2,67.9,60.9,67.6
2189,15,23,3,2,92.9,54.1,91
2190,15,24,3,2,30.9,35.6,31.2
2191,15,25,3,2,13.1,12.3,13
2192,15,26,3,2,0,0,0
2193,15,27,3,2,72,61.9,71.4
2194,15,28,3,2,19.3,12.2,18.9
2195,15,29,3,2,13.1,8.9,12.8
2196,15,30,4,2,4,5.6,4.1
2197,15,31,4,2,73.9,41.6,72.7
2198,15,32,4,2,59.5,21.2,58.1
2199,15,33,4,2,62.8,40,61.9
2200,15,34,4,2,38.2,15.8,37.3
2201,15,35,4,2,96.2,94.2,96.1
2202,15,36,4,2,43.8,31.1,43.3
2203,15,37,4,2,49.1,51.5,49.2
2204,15,38,4,2,68.1,68.9,68.2
2205,15,39,5,2,87.4,44.7,85.8
2206,15,40,5,2,75.1,39.7,73.8
2207,15,41,5,2,11.1,3.8,10.8
2208,15,42,5,2,27.4,7.1,24.4
2209,15,43,5,2,9.8,8.7,9.8
2210,15,44,5,2,40.2,27.8,40
2211,15,45,5,2,8938,4636,8925
2212,15,46,6,2,71.4,35.4,70
2213,15,47,6,2,0,0,0
2214,15,48,7,2,99.4,100,99.4
2215,15,49,7,2,57.3,35.2,56.6
2216,15,50,7,2,61.8,46.7,61.3
2217,15,51,7,2,28.5,16.5,28
2218,15,52,7,2,4.4,2,4.3
2219,15,53,7,2,45.7,50,45.8
2220,15,54,7,2,70.9,100,71.4
2221,15,55,7,2,28.6,100,29.8
2222,15,56,7,2,24.3,100,25.7
2223,15,57,7,2,0.6,0.7,0.6
2224,15,58,7,2,18,100,21.8
2225,15,59,8,2,4,6.4,4
2226,15,60,8,2,60.5,50.5,60.1
2227,15,61,8,2,68.1,63.7,67.9
2228,15,62,8,2,12.2,22.2,12.5
2229,15,63,8,2,28.7,32.6,28.9
2230,15,64,8,2,9.5,16.6,9.8
2231,15,65,8,2,4.7,8.9,4.9
2232,15,66,8,2,12.6,14,12.7
2233,15,67,8,2,10,11.2,10
2234,15,68,8,2,47.9,60.2,48.3
2235,15,69,8,2,64.4,59.6,64.2
2236,15,70,8,2,69.3,70.3,69.4
2237,15,71,8,2,26.2,24.4,26.2
2238,15,72,8,2,13.8,15.8,13.9
2239,15,73,8,2,62.1,48,61.5
2240,15,74,8,2,57.1,48.8,56.9
2241,15,75,9,2,5.4,3.8,5.3
2242,15,76,9,2,6,0,5.7
2243,15,77,9,2,24.6,16.9,24.2
2244,15,78,9,2,31.6,26.9,31.4
2245,15,79,9,2,27.5,33.2,27.7
2246,15,80,9,2,47,57.5,47.5
2247,15,81,9,2,34.3,22.1,33.2
2248,15,82,9,2,34.3,44.2,34.8
2249,15,83,10,2,8.4,8.1,8.4
2250,15,84,10,2,15.5,14.9,15.5
2251,15,85,11,2,12.7,10.5,12.6
2252,15,86,11,2,19.2,19.4,19.2
2253,15,87,12,2,62.1,49.6,61.6
2254,15,88,12,2,73.4,64.3,72.9
2255,15,89,12,2,0.8,4.4,0.9
2256,15,90,12,2,23.2,33,23.7
2257,15,91,13,2,95,70.2,93.7
2258,15,92,13,2,600,2100,600
2259,15,93,13,2,95.2,67.4,93.9
2260,15,94,13,2,94.4,89,94.2
2261,15,95,14,2,29.9,14.1,29.2
2262,15,96,14,2,20.5,26.2,20.8
2263,15,97,14,2,80.7,81.4,80.7
2264,15,98,14,2,82.4,79.1,82.3
2265,15,99,15,2,10.5,8.2,10.4
2266,15,100,15,2,6.8,8.2,6.9
2267,15,101,15,2,0.9,0,0.9
2268,15,102,15,2,0,1.1,1
2269,15,103,16,2,98.3,82.3,97.6
2270,15,104,16,2,99.1,97.8,99.1
2271,15,105,16,2,98.3,82.3,97.6
2272,15,106,16,2,99,93.8,98.9
2273,15,107,16,2,65.9,27.3,64.1
2274,15,108,16,2,66.2,46.4,65.7
2275,15,109,17,2,9.9,7.1,9.7
2276,15,110,17,2,33.5,39,33.8
2277,15,111,17,2,2.3,5.5,2.4
2278,15,112,17,2,3.6,4.7,3.7
2279,15,113,17,2,7.3,5,7.2
2280,15,114,17,2,11,14.3,11.1
2281,13,1,1,2,1016,907,1007
2282,13,2,1,2,949,952,949
2283,13,3,1,2,90.2,89.6,90.2
2284,13,4,1,2,85.3,84.6,85.2
2285,13,5,1,2,44.6,42.2,44.4
2286,13,6,1,2,5.3,9,5.6
2287,13,7,1,2,82.2,84.1,82.4
2288,13,8,1,2,71.3,24.6,67.3
2289,13,9,1,2,52.8,3.4,48.6
2290,13,10,1,2,98.5,99.5,98.6
2291,13,11,1,2,91.2,88.4,91
2292,13,12,1,2,95.6,95.8,95.6
2293,13,13,1,2,0.4,0.8,0.4
2294,13,14,1,2,39.7,78.8,43
2295,13,15,1,2,32.7,41.5,33.5
2296,13,16,1,2,73.5,69.5,73.2
2297,13,17,1,2,23.4,7.4,22
2298,13,18,1,2,0.9,0.2,0.9
2299,13,19,2,2,54,65.3,54.9
2300,13,20,2,2,93.9,97.6,94.2
2301,13,21,2,2,45.4,65.7,47.2
2302,13,22,2,2,50.4,43.8,49.9
2303,13,23,3,2,80.6,80.8,80.6
2304,13,24,3,2,57.3,58.5,57.4
2305,13,25,3,2,14.7,12.4,14.4
2306,13,26,3,2,0,0,0
2307,13,27,3,2,74.4,63.6,73.3
2308,13,28,3,2,9.2,8.6,9.1
2309,13,29,3,2,4.5,4.2,4.5
2310,13,30,4,2,3.5,6.4,3.8
2311,13,31,4,2,47.8,70,49.5
2312,13,32,4,2,17.8,54.6,20.7
2313,13,33,4,2,9,23.9,10.2
2314,13,34,4,2,4.1,19.6,5.3
2315,13,35,4,2,92.2,94.2,92.4
2316,13,36,4,2,17.4,15.5,17.2
2317,13,37,4,2,4.6,1.5,4.3
2318,13,38,4,2,27,7.1,25.5
2319,13,39,5,2,43.5,76.7,45.7
2320,13,40,5,2,34.2,58.5,35.8
2321,13,41,5,2,4.6,14.1,5.2
2322,13,42,5,2,19.3,11.3,19.1
2323,13,43,5,2,6.8,18.4,8
2324,13,44,5,2,40.4,15.7,37.1
2325,13,45,5,2,7956,10652,8302
2326,13,46,6,2,45.5,72.9,47.6
2327,13,47,6,2,0,0,0
2328,13,48,7,2,72.7,80.2,73.2
2329,13,49,7,2,36.6,45.9,37.1
2330,13,50,7,2,50,52.7,50.2
2331,13,51,7,2,16.9,23.6,17.3
2332,13,52,7,2,3.4,3.6,3.4
2333,13,53,7,2,35.9,51.6,37
2334,13,54,7,2,54.7,51.6,54.5
2335,13,55,7,2,9.8,0,9.1
2336,13,56,7,2,7.4,0,6.9
2337,13,57,7,2,1.1,0.5,1.1
2338,13,58,7,2,13.7,0,13.3
2339,13,59,8,2,4.2,10,4.7
2340,13,60,8,2,58,56.2,57.9
2341,13,61,8,2,42.5,70.1,43.5
2342,13,62,8,2,12.9,11.9,12.8
2343,13,63,8,2,32.7,32.6,32.7
2344,13,64,8,2,17.9,37.1,19.1
2345,13,65,8,2,7.2,17.9,7.9
2346,13,66,8,2,26.2,36.8,26.9
2347,13,67,8,2,4.9,5.3,4.9
2348,13,68,8,2,42.3,49.6,42.8
2349,13,69,8,2,60.4,19.5,57.7
2350,13,70,8,2,26.8,7.3,25.5
2351,13,71,8,2,11.7,14.2,11.8
2352,13,72,8,2,7.1,5.2,7
2353,13,73,8,2,24.6,6.8,23.4
2354,13,74,8,2,41,39.7,40.9
2355,13,75,9,2,10.9,12.2,11
2356,13,76,9,2,7,13.3,7.5
2357,13,77,9,2,13.9,19.8,14.4
2358,13,78,9,2,22.8,34.7,23.8
2359,13,79,9,2,29.5,29.8,29.6
2360,13,80,9,2,62.9,53.1,62
2361,13,81,9,2,16.4,51.3,19
2362,13,82,9,2,27.7,41.1,28.9
2363,13,83,10,2,5.1,10.1,5.6
2364,13,84,10,2,12,15.8,12.4
2365,13,85,11,2,14.8,13.8,14.7
2366,13,86,11,2,18.7,15.6,18.3
2367,13,87,12,2,13.6,14.9,13.7
2368,13,88,12,2,48.5,46.5,48.4
2369,13,89,12,2,0.8,2.3,0.9
2370,13,90,12,2,23.5,28.3,23.9
2371,13,91,13,2,71,70,70.9
2372,13,92,13,2,600,400,600
2373,13,93,13,2,94.4,88.5,93.9
2374,13,94,13,2,89,77.4,88.1
2375,13,95,14,2,24.3,15,23.6
2376,13,96,14,2,27.7,16.1,26.8
2377,13,97,14,2,64.1,58.2,63.7
2378,13,98,14,2,82.1,86.7,82.5
2379,13,99,15,2,8.3,13.1,8.7
2380,13,100,15,2,4.4,9.5,4.8
2381,13,101,15,2,0.4,0,0.3
2382,13,102,15,2,0,0,0
2383,13,103,16,2,97,90.8,96.5
2384,13,104,16,2,97.9,96,97.7
2385,13,105,16,2,96.6,90.8,96.2
2386,13,106,16,2,97.8,96,97.7
2387,13,107,16,2,26.9,9.5,25.6
2388,13,108,16,2,39.9,29.1,39.1
2389,13,109,17,2,23.6,23.8,23.6
2390,13,110,17,2,30,48.9,31.6
2391,13,111,17,2,1.3,1.1,1.3
2392,13,112,17,2,2.2,6.3,2.6
2393,13,113,17,2,3.5,2.7,3.4
2394,13,114,17,2,6.4,4.4,6.1
2395,21,1,1,2,1074,1059,1063
2396,21,2,1,2,943,913,922
2397,21,3,1,2,75.2,90.4,86.8
2398,21,4,1,2,54.8,77,71.5
2399,21,5,1,2,18.1,37.8,33
2400,21,6,1,2,28.3,17.8,20.5
2401,21,7,1,2,93.6,95,94.7
2402,21,8,1,2,62.2,44.6,48.9
2403,21,9,1,2,66.5,53.5,56.7
2404,21,10,1,2,91.5,97.8,96.3
2405,21,11,1,2,86.2,92.3,90.8
2406,21,12,1,2,48.3,70.5,65.1
2407,21,13,1,2,50.5,28.5,33.9
2408,21,14,1,2,12.9,41.8,34.7
2409,21,15,1,2,33.3,67.3,59
2410,21,16,1,2,29.1,51.4,46
2411,21,17,1,2,46.1,48.5,47.9
2412,21,18,1,2,0.9,1,1
2413,21,19,2,2,22.2,40.5,36.1
2414,21,20,2,2,78.5,91.4,88.3
2415,21,21,2,2,36.8,70.4,62.2
2416,21,22,2,2,11.8,29.1,24.9
2417,21,23,3,2,69.1,86.3,81.7
2418,21,24,3,2,71.4,75,74.1
2419,21,25,3,2,25.6,28.7,28
2420,21,26,3,2,0.7,0.2,0.3
2421,21,27,3,2,86.2,71.6,74.8
2422,21,28,3,2,6.2,7.5,7.2
2423,21,29,3,2,2.6,2.5,2.5
2424,21,30,4,2,9.3,6.9,7.5
2425,21,31,4,2,73.9,78,76.9
2426,21,32,4,2,70,81.2,78.1
2427,21,33,4,2,59.3,61.4,60.8
2428,21,34,4,2,46,51.3,49.8
2429,21,35,4,2,99.3,99.4,99.4
2430,21,36,4,2,91.5,85.9,87.4
2431,21,37,4,2,94,90.6,91.5
2432,21,38,4,2,97.3,95,95.6
2433,21,39,5,2,82.8,96,92.2
2434,21,40,5,2,81,77.7,78.7
2435,21,41,5,2,7.8,27.2,21.6
2436,21,42,5,2,18.3,38.5,25.3
2437,21,43,5,2,8.5,18.2,15.3
2438,21,44,5,2,75.9,72.7,73.5
2439,21,45,5,2,3273,8529,7108
2440,21,46,6,2,89.6,93.5,92.4
2441,21,47,6,2,6.3,11.1,8.4
2442,21,48,7,2,84.2,93.4,90.8
2443,21,49,7,2,81.5,88,86.2
2444,21,50,7,2,86.3,92.5,90.7
2445,21,51,7,2,43.9,43.6,43.7
2446,21,52,7,2,10,9.5,9.7
2447,21,53,7,2,55.6,73.7,68.4
2448,21,54,7,2,56.6,69.5,65.7
2449,21,55,7,2,37.9,36.4,36.9
2450,21,56,7,2,29.3,30.8,30.4
2451,21,57,7,2,2.3,3.5,3.2
2452,21,58,7,2,31.1,48.4,44.8
2453,21,59,8,2,21.9,18.1,19.2
2454,21,60,8,2,71.3,67.3,68.5
2455,21,61,8,2,80.7,69.9,73.1
2456,21,62,8,2,19.5,19.9,19.8
2457,21,63,8,2,42.9,26,31
2458,21,64,8,2,22.7,16.1,18.1
2459,21,65,8,2,8.4,5.1,6.1
2460,21,66,8,2,42.1,24.5,29.7
2461,21,67,8,2,2.9,3.7,3.5
2462,21,68,8,2,73.2,62,65.4
2463,21,69,8,2,90,85.2,86.5
2464,21,70,8,2,95.8,92.9,93.8
2465,21,71,8,2,42.1,39.9,40.5
2466,21,72,8,2,31.7,29.5,30.1
2467,21,73,8,2,90.1,86.6,87.6
2468,21,74,8,2,85,83.3,83.8
2469,21,75,9,2,30.7,17.7,20.9
2470,21,76,9,2,18.7,14.1,15.3
2471,21,77,9,2,8.7,27.5,23
2472,21,78,9,2,12.2,25.4,22
2473,21,79,9,2,46.5,58.4,55.4
2474,21,80,9,2,59.6,63.9,62.9
2475,21,81,9,2,69,58.6,61.8
2476,21,82,9,2,71.7,61.9,64.3
2477,21,83,10,2,6.3,10.2,9.2
2478,21,84,10,2,11.8,18.8,17.1
2479,21,85,11,2,13.7,13.1,13.2
2480,21,86,11,2,18.1,17.6,17.8
2481,21,87,12,2,35.4,23.1,26
2482,21,88,12,2,61.2,48.7,51.6
2483,21,89,12,2,14.4,1.2,4.3
2484,21,90,12,2,49.7,22.3,28.7
2485,21,91,13,2,91.1,78.1,81.3
2486,21,92,13,2,400,200,200
2487,21,93,13,2,96.1,98.2,97.7
2488,21,94,13,2,97.1,97.8,97.7
2489,21,95,14,2,37.8,21.8,25.7
2490,21,96,14,2,52.7,40.6,43.5
2491,21,97,14,2,83.2,87.6,86.5
2492,21,98,14,2,33.4,55.4,50.1
2493,21,99,15,2,37.6,33,34.2
2494,21,100,15,2,27,21.1,22.6
2495,21,101,15,2,4.5,3,3.3
2496,21,102,15,2,0.7,1.8,1
2497,21,103,16,2,95.3,98.6,97.8
2498,21,104,16,2,96.9,99,98.5
2499,21,105,16,2,95.3,98.5,97.7
2500,21,106,16,2,96.5,98.9,98.3
2501,21,107,16,2,16,23.1,21.4
2502,21,108,16,2,18,26.7,24.6
2503,21,109,17,2,34.8,27.6,29.5
2504,21,110,17,2,71.2,62.4,64.8
2505,21,111,17,2,2.8,4.2,3.8
2506,21,112,17,2,3.9,4.8,4.5
2507,21,113,17,2,5.4,3.1,3.7
2508,21,114,17,2,8.5,6.1,6.8
2509,8,1,1,2,1016,1008,1009
2510,8,2,1,2,868,898,894
2511,8,3,1,2,78.2,86.5,85.4
2512,8,4,1,2,55,64.8,63.5
2513,8,5,1,2,23.8,34.9,33.4
2514,8,6,1,2,25.1,24.7,24.8
2515,8,7,1,2,88.7,90.5,90.2
2516,8,8,1,2,43.8,20.3,23.6
2517,8,9,1,2,77.1,53.7,56.9
2518,8,10,1,2,95.4,98.3,97.9
2519,8,11,1,2,92.7,97.1,96.4
2520,8,12,1,2,48.6,80.7,76.3
2521,8,13,1,2,50.9,17.8,22.5
2522,8,14,1,2,14.1,45.8,41.4
2523,8,15,1,2,35.3,57.5,54.4
2524,8,16,1,2,56.1,78.5,75.3
2525,8,17,1,2,90,87.5,87.8
2526,8,18,1,2,0.7,0.7,0.7
2527,8,19,2,2,47.9,67.2,64.5
2528,8,20,2,2,94,97.8,97.2
2529,8,21,2,2,30.6,54.1,51
2530,8,22,2,2,20.4,39.6,36.9
2531,8,23,3,2,72.6,86.2,84.3
2532,8,24,3,2,71,72.5,72.3
2533,8,25,3,2,45.1,41.9,42.4
2534,8,26,3,2,0.2,0.3,0.2
2535,8,27,3,2,86,74.6,76
2536,8,28,3,2,7.1,7.7,7.6
2537,8,29,3,2,3.5,3.8,3.7
2538,8,30,4,2,4.8,3.5,3.7
2539,8,31,4,2,74.9,76.5,76.3
2540,8,32,4,2,55.9,55.3,55.4
2541,8,33,4,2,29.6,34.5,33.9
2542,8,34,4,2,17.8,22.3,21.7
2543,8,35,4,2,97.9,98.2,98.1
2544,8,36,4,2,68.3,57.2,58.7
2545,8,37,4,2,70.6,53,55.4
2546,8,38,4,2,77.5,58.2,60.8
2547,8,39,5,2,94,95,94.9
2548,8,40,5,2,84.6,75.8,77
2549,8,41,5,2,4.5,11.3,10.4
2550,8,42,5,2,19.8,29.9,28.2
2551,8,43,5,2,3.9,7.8,7.2
2552,8,44,5,2,57.2,47,48.4
2553,8,45,5,2,1847,3506,3266
2554,8,46,6,2,88.6,85.9,86.3
